name,oldest_mya,youngest_mya,lat,lng,country_code
Amtocephale gobiensis,100.5,83.6,43.56,107.91,MN
Gobihadros mongoliensis,93.9,83.6,43.5,107.76,MN
Gobihadros mongoliensis,93.9,83.6,43.48,107.78,MN
Psittacosaurus,110.1,100.5,45.83,108.45,MN
Trinisaura santamartaensis,83.6,72.2,-63.93,-57.81,AQ
Sulcavis geeorum,121.4,113.2,40.65,119.69,CN
Massospondylus,201.4,192.9,-30.81,27.72,ZA
Archaeorhynchus spathula,121.4,113.2,40.81,119.8,CN
Allosaurus europaeus,149.2,145.06,39.28,-9.33,PT
Eosinopteryx brevipenna,168.2,152.21,40.59,119.43,CN
Zby atlanticus,152.21,149.2,39.17,-9.2,PT
Camarasaurus,154.8,143.1,38.25,-110.81,US
Stegosaurus,154.8,143.1,38.25,-110.81,US
Allosaurus,154.8,143.1,38.25,-110.81,US
Brachiosaurus,154.8,143.1,38.25,-110.81,US
Barosaurus,154.8,143.1,38.25,-110.81,US
Diplodocus,154.8,143.1,38.25,-110.81,US
Ampelosaurus,83.6,66.0,39.95,-2.02,ES
Masiakasaurus knopfleri,72.2,66.0,-15.9,46.58,MG
Masiakasaurus knopfleri,72.2,66.0,-15.91,46.58,MG
Masiakasaurus knopfleri,72.2,66.0,-15.91,46.58,MG
Masiakasaurus knopfleri,72.2,66.0,-15.91,46.58,MG
Masiakasaurus knopfleri,72.2,66.0,-15.91,46.58,MG
Masiakasaurus knopfleri,72.2,66.0,-15.91,46.58,MG
Masiakasaurus knopfleri,72.2,66.0,-15.9,46.6,MG
Masiakasaurus knopfleri,72.2,66.0,-15.9,46.58,MG
Masiakasaurus knopfleri,72.2,66.0,-15.9,46.6,MG
Masiakasaurus knopfleri,72.2,66.0,-15.9,46.58,MG
Masiakasaurus knopfleri,72.2,66.0,-15.91,46.58,MG
Masiakasaurus knopfleri,72.2,66.0,-15.91,46.58,MG
Masiakasaurus knopfleri,72.2,66.0,-15.91,46.58,MG
Masiakasaurus knopfleri,72.2,66.0,-15.9,46.58,MG
Masiakasaurus knopfleri,72.2,66.0,-15.9,46.59,MG
Masiakasaurus knopfleri,72.2,66.0,-15.9,46.58,MG
Masiakasaurus knopfleri,72.2,66.0,-15.9,46.58,MG
Masiakasaurus knopfleri,72.2,66.0,-15.9,46.58,MG
Masiakasaurus knopfleri,72.2,66.0,-15.91,46.58,MG
Masiakasaurus knopfleri,72.2,66.0,-15.91,46.58,MG
Masiakasaurus knopfleri,72.2,66.0,-15.91,46.58,MG
Masiakasaurus knopfleri,72.2,66.0,-15.91,46.58,MG
Masiakasaurus knopfleri,72.2,66.0,-15.91,46.58,MG
Parasaurolophus tubicen,83.6,72.2,36.34,-108.21,US
Epichirostenotes curriei,83.6,72.2,51.59,-112.82,CA
Panoplosaurus rugosidens,83.6,72.2,48.65,-112.35,US
Plateosaurus,227.3,205.7,49.5,11.11,DE
Scelidosaurus,201.4,199.5,54.8,-5.69,UK
Megalosaurus,110.1,106.3,48.77,4.83,FR
Telmatosaurus transsylvanicus,83.6,66.0,43.6,6.11,FR
Plateosaurus elizae,205.7,201.4,48.01,5.53,FR
Megalosaurus,161.5,154.8,46.58,0.34,FR
Megalosaurus,113.2,100.5,49.11,5.0,FR
Megalosaurus,113.2,100.5,49.22,5.02,FR
Plateosaurus,205.7,201.4,47.76,5.44,FR
Thecodontosaurus,241.464,237.0,48.56,6.41,FR
Thecodontosaurus,247.0,241.464,49.96,11.64,DE
Velocipes guerichi,227.3,205.7,50.78,18.42,PL
Klamelisaurus gobiensis,165.3,161.5,44.84,90.06,CN
Sanpasaurus yaoi,184.2,174.7,29.55,104.62,CN
Sanpasaurus yaoi,184.2,174.7,29.55,104.62,CN
Sanpasaurus yaoi,184.2,174.7,29.55,104.62,CN
Ningyuansaurus wangi,125.77,119.57,40.65,119.68,CN
Mantellisaurus,125.77,121.4,40.06,-1.88,ES
Normanniasaurus genceyi,110.1,106.3,49.52,0.1,FR
Polacanthus,125.77,121.4,50.66,-1.48,UK
Coloradisaurus brevis,227.3,205.7,-29.78,-67.93,AR
Megalosaurus,165.3,161.5,49.32,0.0,FR
Megalosaurus,165.3,161.5,49.32,0.0,FR
Rhabdodon priscus,83.6,66.0,43.6,6.11,FR
Mamenchisaurus,149.2,137.05,16.4,104.28,TH
Austroraptor cabazai,72.2,66.0,-39.92,-66.58,AR
Rhabdodon priscus,83.6,72.2,43.61,6.08,FR
Hesperornis,83.6,72.2,44.68,39.08,RU
Megalosaurus,165.3,161.5,47.65,5.66,FR
Thecodontosaurus,205.7,201.4,51.23,-2.32,UK
Tyrannosaurus rex,72.2,66.0,43.42,-104.49,US
Stenonychosaurus inequalis,72.2,66.0,45.48,-104.19,US
Ornithomimus,72.2,66.0,45.48,-104.19,US
Ornithomimus,83.6,72.2,48.61,-109.68,US
Diplodocus,154.8,143.1,44.04,-106.42,US
Diplodocus,154.8,143.1,42.02,-106.05,US
Apatosaurus,154.8,143.1,42.02,-106.05,US
Brontosaurus excelsus,154.8,143.1,42.15,-105.89,US
Brontosaurus excelsus,154.8,143.1,42.15,-105.92,US
Brontosaurus excelsus,154.8,143.1,42.15,-105.91,US
Dryosaurus altus,154.8,143.1,40.46,-108.39,US
Thescelosaurus neglectus,72.2,66.0,45.48,-104.19,US
Stegosaurus ungulatus,149.2,145.06,40.44,-109.3,US
Edmontosaurus annectens,72.2,66.0,43.31,-104.57,US
Edmontosaurus,72.2,66.0,45.48,-104.19,US
Edmontosaurus,72.2,66.0,45.33,-103.98,US
Edmontosaurus,72.2,66.0,47.66,-107.34,US
Edmontosaurus,72.2,66.0,47.55,-107.12,US
Ornithomimus,72.2,66.0,46.24,-107.38,US
Gryposaurus latidens,83.6,72.2,48.49,-112.47,US
Hypacrosaurus,83.6,72.2,48.94,-112.64,US
Corythosaurus casuarius,83.6,72.2,48.46,-112.07,US
Triceratops,72.2,66.0,45.48,-104.19,US
Triceratops,72.2,66.0,43.42,-104.49,US
Triceratops horridus,72.2,66.0,47.55,-107.12,US
Tyrannosaurus,72.2,66.0,45.35,-105.24,US
Kritosaurus,83.6,72.2,46.28,-109.51,US
Ganzhousaurus nankangensis,72.2,66.0,25.82,114.93,CN
Styracosaurus albertensis,83.6,72.2,50.71,-111.55,CA
Ornithopsis,145.06,143.1,50.57,-2.45,UK
Dahalokely tokana,93.9,89.8,-13.77,49.53,MG
Leptorhynchos gaddisi,83.6,72.2,29.32,-103.52,US
Chirostenotes,83.6,72.2,29.32,-103.52,US
Dacentrurus,152.21,149.2,50.72,1.59,FR
Aorun zhaoi,165.3,161.5,45.19,88.92,CN
Richardoestesia isosceles,83.6,72.2,29.1,-103.17,US
Saurornitholestes,83.6,72.2,29.1,-103.17,US
Saurornitholestes,83.6,72.2,29.1,-103.17,US
Albertadromeus syntarsus,83.6,72.2,49.18,-110.68,US
Richardoestesia gilmorei,83.6,72.2,29.1,-103.17,US
Richardoestesia,83.6,72.2,29.1,-103.17,US
Saurornitholestes,83.6,72.2,29.1,-103.17,US
Stegoceras novomexicanum,83.6,72.2,36.29,-108.23,US
Stegoceras novomexicanum,83.6,72.2,36.28,-108.46,US
Stegoceras novomexicanum,83.6,72.2,36.12,-107.78,US
Stegoceras novomexicanum,83.6,72.2,36.1,-107.79,US
Yueosaurus tiantaiensis,113.2,93.9,29.15,121.03,CN
Anodontosaurus lambei,72.2,66.0,51.82,-112.98,CA
Anodontosaurus lambei,72.2,66.0,51.75,-112.96,CA
Oohkotokia,83.6,72.2,48.49,-112.47,US
Euoplocephalus tutus,83.6,72.2,50.77,-111.49,CA
Scolosaurus thronus,83.6,72.2,50.75,-111.47,CA
Anodontosaurus lambei,72.2,66.0,51.46,-112.67,CA
Anodontosaurus lambei,72.2,66.0,51.5,-112.78,CA
Acrotholus audeti,85.7,83.6,49.08,-111.44,CA
Yanornis guozhangi,125.77,119.57,41.08,121.12,CN
Majungasaurus crenatissimus,72.2,66.0,-16.12,45.74,MG
Actiosaurus gaudryi,205.7,201.4,46.9,4.41,FR
Yunmenglong ruyangensis,121.4,100.5,34.11,112.59,CN
Wulatelong gobiensis,83.6,72.2,41.74,106.75,CN
Richardoestesia,72.2,66.0,43.15,-104.57,US
Plateosaurus,227.3,205.7,-48.1,-68.3,AR
Iguanodon,139.1,137.05,50.6,-1.97,UK
Aurornis xui,168.2,152.21,40.59,119.43,CN
Jianchangosaurus yixianensis,125.77,119.57,37.43,122.06,CN
Bravoceratops polyphemus,72.2,66.0,29.4,-103.32,US
Nebulasaurus taito,174.7,168.2,26.0,101.86,CN
Savannasaurus elliottorum,100.5,89.8,-22.35,143.09,AU
Erketu,83.6,72.2,36.92,120.62,CN
Yangchuanosaurus,119.57,113.2,30.15,105.3,CN
Dacentrurus armatus,154.8,143.1,40.12,-1.15,ES
Nuthetes,143.1,137.05,51.55,-1.78,UK
Iguanodon,119.57,113.2,51.24,-0.57,UK
Iguanodon,121.4,110.1,52.31,0.25,UK
Pelorosaurus,121.4,110.1,52.31,0.25,UK
Gannansaurus sinensis,72.2,66.0,25.73,114.81,CN
Xinghaiornis lini,125.77,119.57,41.6,120.98,CN
Dongyangopelta yangyanensis,113.2,93.9,28.71,119.21,CN
Overosaurus paradasorum,85.7,83.6,-37.61,-69.32,AR
Tataouinea hannibalis,113.2,100.5,32.68,10.17,TN
Pararhabdodon,72.2,66.0,42.14,1.0,ES
Pararhabdodon isonensis,72.2,66.0,42.15,-1.01,ES
Linhenykus monodactylus,83.6,72.2,41.74,106.75,CN
Jiangxisaurus ganzhouensis,72.2,66.0,25.73,114.81,CN
Melanorosaurus,201.4,192.9,-29.8,27.4,LS
Thecodontosaurus minimus,201.4,192.9,-29.82,27.25,LS
Plateosaurus,237.0,201.4,51.59,9.93,DE
Massospondylus,227.3,201.4,-29.08,27.37,ZA
Massospondylus,201.4,192.9,-29.13,27.32,ZA
Massospondylus,201.4,192.9,-28.98,27.38,ZA
Massospondylus,201.4,192.9,-30.62,27.8,ZA
Massospondylus,201.4,192.9,-28.68,28.32,ZA
Khankhuuluu mongoliensis,100.5,83.6,44.41,109.84,MN
Zhouornis hani,121.4,113.2,41.57,120.47,CN
Bolong yixianensis,125.77,119.57,42.32,119.19,CN
Cetiosaurus,168.2,165.3,49.66,4.8,FR
Struthiomimus altus,83.6,72.2,49.96,-110.34,CA
Struthiomimus altus,83.6,72.2,49.94,-110.05,CA
Kritosaurus,83.6,72.2,36.16,-108.06,US
Kritosaurus,83.6,72.2,36.33,-108.08,US
Triceratops,72.2,66.0,45.39,-103.7,US
Triceratops,72.2,66.0,45.41,-103.72,US
Triceratops,72.2,66.0,45.52,-103.5,US
Ornithomimus,72.2,66.0,45.71,-102.05,US
Ornithomimus,72.2,66.0,45.93,-103.92,US
Edmontosaurus,72.2,66.0,47.84,-106.16,US
Edmontosaurus annectens,72.2,66.0,44.61,-107.98,US
Triceratops horridus,72.2,66.0,43.16,-104.55,US
Paronychodon,72.2,66.0,43.17,-104.57,US
Paronychodon,72.2,66.0,43.19,-104.46,US
Triceratops,72.2,66.0,43.0,-104.5,US
Edmontosaurus annectens,72.2,66.0,43.44,-104.41,US
Edmontosaurus,72.2,66.0,43.34,-104.53,US
Edmontosaurus,72.2,66.0,43.18,-104.51,US
Edmontosaurus,72.2,66.0,47.64,-106.57,US
Edmontosaurus,72.2,66.0,47.34,-108.22,US
Corythosaurus casuarius,83.6,72.2,50.84,-111.18,CA
Saurolophus,72.2,66.0,51.75,-112.96,CA
Saurolophus osborni,83.6,66.0,51.75,-112.96,CA
Hypacrosaurus,72.2,66.0,51.82,-112.98,CA
Saurolophus,83.6,66.0,51.79,-113.01,CA
Xianshanosaurus shijiagouensis,121.4,100.5,34.11,112.59,CN
Normanniasaurus genceyi,110.1,106.3,49.52,0.1,FR
Changmaornis houi,121.4,113.2,39.86,96.78,CN
Yumenornis huangi,121.4,113.2,39.86,96.78,CN
Lutungutali sitwensis,247.0,227.3,-10.83,33.19,ZM
Yunganglong datongensis,100.5,83.6,40.01,112.7,CN
Tyrannosaurus rex,72.2,66.0,44.94,-108.85,US
Leptorhynchos gaddisi,83.6,72.2,29.32,-103.52,US
Ornithomimus,83.6,72.2,29.32,-103.52,US
Struthiomimus,83.6,72.2,29.32,-103.52,US
Chirostenotes,83.6,72.2,29.14,-103.2,US
Ornithomimus,83.6,72.2,34.55,-78.45,US
Gorgosaurus,83.6,72.2,34.55,-78.45,US
Hadrosaurus,83.6,72.2,34.55,-78.45,US
Katepensaurus goicoecheai,100.5,89.8,-44.91,-69.38,AR
Richardoestesia gilmorei,72.2,66.0,47.52,-106.4,US
Richardoestesia isosceles,72.2,66.0,43.21,-104.55,US
Richardoestesia gilmorei,72.2,66.0,47.57,-107.1,US
Richardoestesia isosceles,83.6,72.2,49.16,-110.72,CA
Richardoestesia isosceles,83.6,72.2,49.28,-112.2,CA
Saurornitholestes langstoni,83.6,72.2,49.28,-112.2,CA
Saurornitholestes langstoni,83.6,72.2,49.28,-112.2,CA
Saurornitholestes langstoni,83.6,72.2,49.08,-110.68,CA
Saurornitholestes langstoni,83.6,72.2,49.07,-110.45,CA
Dromaeosaurus albertensis,83.6,72.2,49.28,-112.2,CA
Troodon formosus,83.6,72.2,50.73,-111.3,CA
Troodon formosus,83.6,72.2,49.28,-112.2,CA
Troodon,83.6,66.0,51.65,-112.9,CA
Troodon,72.2,66.0,51.41,-112.63,CA
Troodon,83.6,66.0,55.46,-117.42,CA
Troodon,83.6,66.0,53.26,-113.81,CA
Troodon,83.6,66.0,51.49,-113.15,CA
Troodon,83.6,66.0,51.55,-112.87,CA
Richardoestesia isosceles,83.6,72.2,49.1,-110.94,CA
Richardoestesia isosceles,83.6,72.2,49.28,-112.58,CA
Richardoestesia isosceles,83.6,72.2,50.73,-111.3,CA
Richardoestesia isosceles,83.6,72.2,50.78,-111.57,CA
Richardoestesia isosceles,83.6,72.2,48.03,-110.24,CA
Richardoestesia isosceles,83.6,72.2,50.77,-111.44,CA
Richardoestesia gilmorei,83.6,66.0,51.55,-112.87,CA
Richardoestesia gilmorei,83.6,66.0,55.46,-117.42,CA
Richardoestesia gilmorei,83.6,72.2,51.47,-112.75,CA
Richardoestesia gilmorei,83.6,72.2,50.81,-111.63,CA
Richardoestesia gilmorei,83.6,72.2,49.96,-110.27,CA
Richardoestesia gilmorei,83.6,72.2,49.1,-110.94,CA
Saurornitholestes langstoni,83.6,72.2,50.81,-111.63,CA
Dromaeosaurus albertensis,83.6,72.2,50.77,-111.44,CA
Atrociraptor marshalli,83.6,66.0,51.65,-112.9,CA
Atrociraptor marshalli,83.6,66.0,51.48,-112.86,CA
Atrociraptor marshalli,83.6,66.0,55.46,-117.42,CA
Saurornitholestes langstoni,83.6,72.2,50.77,-111.44,CA
Saurornitholestes langstoni,83.6,72.2,50.78,-111.57,CA
Saurornitholestes langstoni,83.6,72.2,50.76,-110.02,CA
Acheroraptor temertyorum,72.2,66.0,47.05,-107.35,US
Triceratops prorsus,72.2,66.0,49.05,-106.57,CA
Triceratops prorsus,72.2,66.0,49.51,-108.77,CA
Triceratops prorsus,72.2,66.0,49.34,-108.33,CA
Triceratops prorsus,72.2,66.0,49.34,-108.33,CA
Torosaurus latus,72.2,66.0,49.33,-108.49,CA
Edmontosaurus,83.6,72.2,53.34,-113.89,CA
Arrhinoceratops,83.6,72.2,53.34,-113.89,CA
Siats meekerorum,100.5,93.9,38.9,-111.69,US
Nankangia jiangxiensis,72.2,66.0,25.73,114.81,CN
Iguanodon bernissartensis,125.77,121.4,40.49,0.42,ES
Europelta carbonensis,113.2,110.1,41.02,-0.57,ES
Arcovenator escotae,83.6,72.2,43.5,5.73,FR
Rhabdodon,83.6,72.2,43.5,5.73,FR
Ampelosaurus atacis,83.6,72.2,43.5,5.73,FR
Torvosaurus tanneri,154.8,143.1,42.04,-106.39,US
Camarasaurus,154.8,143.1,42.04,-106.39,US
Stegosaurus,154.8,143.1,42.04,-106.39,US
Apatosaurus,157.9,152.21,44.05,-107.46,US
Barosaurus,157.9,152.21,44.05,-107.46,US
Diplodocus,157.9,152.21,44.05,-107.46,US
Ferenceratops shqiperorum,72.2,66.0,47.38,22.29,RO
Zalmoxes robustus,83.6,72.2,47.38,22.29,RO
Zalmoxes,72.2,66.0,46.03,23.5,RO
Zalmoxes,72.2,66.0,45.99,23.59,RO
Gobipipus reshetovi,83.6,72.2,43.15,99.45,MN
Hongshanornis longicresta,125.77,119.57,41.37,121.42,CN
Hungarosaurus,85.7,83.6,47.22,17.6,HU
Parvavis chuxiongensis,93.9,83.6,25.05,101.53,CN
Xinjiangtitan shanshanesis,168.2,143.1,42.96,90.57,CN
Bohaiornis guoi,121.4,113.2,40.65,119.68,CN
Zalmoxes,72.2,66.0,45.54,22.91,RO
Zalmoxes,72.2,66.0,45.54,22.91,RO
Gobivenator mongoliensis,83.6,72.2,44.05,102.82,MN
Quetecsaurus rusconii,93.9,89.8,-34.07,-68.92,AR
Anchiornis huxleyi,168.2,152.21,40.87,119.99,CN
Parabohaiornis martini,121.4,113.2,40.65,119.68,CN
Longusunguis kurochkini,121.4,113.2,40.65,119.68,CN
Parapengornis eurycaudatus,125.77,119.57,41.24,119.4,CN
Torvosaurus gurneyi,152.21,149.2,39.27,-9.33,PT
Richardoestesia gilmorei,152.21,149.2,39.2,-9.34,PT
Gastonia lorriemcwhinneyae,121.4,100.5,38.85,-109.56,US
Deinonychus,121.4,100.5,38.83,-109.27,US
Camarasaurus lentus,152.21,149.2,43.38,-108.12,US
Torvosaurus gurneyi,152.21,145.06,39.22,-9.34,PT
Torvosaurus gurneyi,152.21,149.2,39.17,-9.36,PT
Torvosaurus,152.21,149.2,39.22,-9.34,PT
Sinankylosaurus zhuchengensis,83.6,72.2,37.47,120.98,CN
Anzu wyliei,72.2,66.0,45.87,-103.79,US
Stegosaurus,152.21,143.1,38.45,-107.4,US
Camarasaurus,149.2,143.1,38.45,-107.4,US
Allosaurus,149.2,143.1,38.45,-107.4,US
Apatosaurus,154.8,149.2,38.45,-107.4,US
Allosaurus,154.8,149.2,38.45,-107.4,US
Camarasaurus,154.8,149.2,38.45,-107.4,US
Ceratosaurus,154.8,149.2,38.45,-107.4,US
Stegosaurus,154.8,149.2,38.45,-107.4,US
Anzu wyliei,72.2,66.0,46.33,-103.98,US
Bonapartenykus ultimus,72.2,66.0,-39.43,-67.29,AR
Protoceratops andrewsi,83.6,72.2,44.09,102.91,MN
Protoceratops andrewsi,83.6,72.2,44.09,102.91,MN
Tyrannosaurus rex,72.2,66.0,31.0,-109.0,MX
Platypelta coombsi,83.6,72.2,51.44,-110.39,CA
Anodontosaurus inceptus,83.6,72.2,51.44,-110.39,CA
Anodontosaurus lambei,83.6,72.2,51.54,-112.82,CA
Anodontosaurus inceptus,83.6,66.0,50.83,-111.6,CA
Anodontosaurus lambei,72.2,66.0,50.7,-112.98,CA
Anodontosaurus lambei,72.2,66.0,51.69,-112.91,CA
Euoplocephalus tutus,83.6,72.2,50.82,-111.6,CA
Platypelta coombsi,83.6,72.2,50.6,-111.62,CA
Dromaeosaurus albertensis,83.6,72.2,50.6,-111.62,CA
Lambeosaurus lambei,83.6,72.2,50.6,-111.62,CA
Platypelta coombsi,83.6,72.2,49.22,-110.64,CA
Platypelta coombsi,83.6,72.2,50.74,-111.49,CA
Platypelta coombsi,83.6,72.2,50.81,-111.61,CA
Richardoestesia isosceles,83.6,72.2,36.5,-108.08,US
Paronychodon,83.6,72.2,36.29,-108.54,US
Richardoestesia,83.6,72.2,36.29,-108.54,US
Richardoestesia,83.6,72.2,36.12,-107.78,US
Paronychodon,83.6,72.2,36.29,-108.54,US
Teratophoneus curriei,83.6,72.2,37.49,-111.74,US
Taohelong jinchengensis,125.77,113.2,35.81,103.77,CN
Vahiny depereti,72.2,66.0,-15.9,46.58,MG
Vahiny depereti,72.2,66.0,-15.91,46.58,MG
Fortunguavis xiaotaizicus,121.4,113.2,40.65,119.68,CN
Evgenavis nobilis,125.77,113.2,55.88,88.0,RU
Alioramus sinensis,72.2,66.0,25.73,114.81,CN
Ceratosaurus nasicornis,152.21,149.2,39.2,-9.34,PT
Zalmoxes,72.2,66.0,47.38,22.29,RO
Telmatosaurus,72.2,66.0,45.99,23.57,RO
Zalmoxes,72.2,66.0,46.0,23.56,RO
Zalmoxes,72.2,66.0,46.0,23.57,RO
Magyarosaurus,72.2,66.0,46.0,23.57,RO
Zalmoxes,72.2,66.0,46.0,23.56,RO
Richardoestesia,83.6,72.2,36.3,-108.2,US
Paronychodon,83.6,72.2,36.3,-108.2,US
Tianyuornis cheni,125.77,121.4,41.33,119.13,CN
Leinkupal laticauda,139.1,132.6,-39.82,-69.67,AR
Bajadasaurus pronuspinax,139.1,132.6,-39.82,-69.67,AR
Microraptor zhaoianus,121.4,113.2,41.49,120.23,CN
Jinfengopteryx elegans,125.77,121.4,40.37,116.36,CN
Protopteryx fengningensis,125.77,121.4,40.37,116.36,CN
Ahshislepelta minor,83.6,72.2,36.15,-107.93,US
Vagaceratops irvinensis,83.6,72.2,50.75,-111.47,CA
Vagaceratops irvinensis,83.6,72.2,47.72,-109.64,US
Gurilynia nessovi,72.2,66.0,43.57,100.48,MN
Hesperornis crassipes,100.5,66.0,38.92,-101.18,US
Hesperornis gracilis,100.5,66.0,38.92,-101.18,US
Zhouornis hani,121.4,113.2,41.53,120.18,CN
Arrhinoceratops brachyops,72.2,66.0,51.61,-112.88,CA
Megapnosaurus,201.4,199.5,37.1,-113.54,US
Khankhuuluu mongoliensis,93.9,83.6,43.14,107.52,MN
Zhanghenglong yangchengensis,85.7,83.6,33.29,111.47,CN
Tyrannosaurus rex,72.2,66.0,47.73,-106.26,US
Tyrannosaurus rex,72.2,66.0,49.61,-114.11,CA
Tyrannosaurus rex,72.2,66.0,45.05,-101.97,US
Caenagnathus,72.2,66.0,45.05,-101.97,US
Edmontosaurus,72.2,66.0,45.05,-101.97,US
Iguanodon bernissartensis,125.77,121.4,50.62,-1.38,UK
Polacanthus foxii,132.6,121.4,50.67,-1.13,UK
Iguanodon,125.77,121.4,50.63,-1.41,UK
Tarbosaurus bataar,72.2,66.0,43.54,99.6,MN
Dacentrurus,154.8,143.1,40.12,-1.15,ES
Dacentrurus,154.8,143.1,40.12,-1.15,ES
Changyuraptor yangi,125.77,119.57,40.64,119.64,CN
Rhabdodon priscus,72.2,66.0,42.0,0.93,ES
Iguanodon,139.1,132.6,50.85,0.51,UK
Kulindadromeus zabaikalicus,168.2,165.3,52.52,116.72,RU
Camarasaurus lentus,149.2,143.1,39.32,-110.69,US
Camarasaurus,149.2,143.1,39.32,-110.69,US
Tyrannosaurus,83.6,66.0,42.82,89.86,CN
Euoplocephalus,83.6,66.0,43.07,91.84,CN
Nemegtosaurus,83.6,66.0,42.82,89.86,CN
Iguanodon,132.6,125.77,50.64,-1.43,UK
Chuanqilong chaoyangensis,121.4,113.2,40.88,119.47,CN
Massospondylus,201.4,192.9,-28.68,28.17,ZA
Ichthyornis dispar,89.8,72.2,28.27,-102.72,MX
Delapparentia,125.77,121.4,40.95,-0.77,ES
Grabauornis lingyuanensis,125.77,119.57,41.37,121.42,CN
Iguanodon,137.05,132.6,50.86,0.61,UK
Iguanodon,137.05,132.6,50.87,0.66,UK
Iguanodon,137.05,132.6,51.02,-0.16,UK
Datanglong guangxiensis,121.4,113.2,22.24,108.19,CN
Pachycephalosaurus wyomingensis,72.2,66.0,45.77,-104.93,US
Dreadnoughtus schrani,83.6,72.2,-49.88,-71.98,AR
Apatosaurus louisae,154.8,143.1,42.15,-105.91,US
Stegosaurus,154.8,143.1,42.15,-105.91,US
Camarasaurus,154.8,143.1,42.15,-105.91,US
Amanzia greppini,154.8,152.21,47.29,7.38,CH
Ornithomimus edmontonicus,72.2,66.0,51.4,-112.59,CA
Edmontonia,83.6,66.0,49.36,-110.49,CA
Prosaurolophus maximus,83.6,66.0,49.36,-110.49,CA
Prosaurolophus maximus,83.6,72.2,49.52,-112.9,CA
Avimimus,83.6,72.2,52.08,-112.98,CA
Daspletosaurus,83.6,72.2,50.84,-111.79,CA
Dromaeosaurus,83.6,72.2,49.48,-111.37,CA
Brachylophosaurus canadensis,83.6,72.2,49.07,-110.45,CA
Tyrannotitan chubutensis,113.2,100.5,-43.78,-68.83,AR
Triceratops,72.2,66.0,47.6,-107.0,US
Tyrannosaurus,72.2,66.0,47.6,-107.0,US
Caenagnathus collinsi,83.6,72.2,50.74,-111.49,CA
Caenagnathus collinsi,83.6,72.2,50.8,-111.63,CA
Apatosaurus,149.2,143.1,39.32,-110.69,US
Ceratosaurus nasicornis,149.2,143.1,39.32,-110.69,US
Barosaurus,149.2,143.1,39.32,-110.69,US
Camptosaurus dispar,149.2,143.1,39.32,-110.69,US
Stegosaurus,149.2,143.1,39.32,-110.69,US
Richardoestesia,83.6,72.2,49.28,-112.2,CA
Troodon,83.6,72.2,49.28,-112.2,CA
Centrosaurus,83.6,72.2,50.73,-110.06,CA
Centrosaurus,83.6,72.2,50.74,-110.09,CA
Paronychodon,83.6,72.2,49.28,-112.2,CA
Gryposaurus,83.6,66.0,55.08,-119.53,CA
Triceratops horridus,83.6,72.2,52.08,-112.98,CA
Hadrosaurus,85.7,72.2,33.48,-88.42,US
Protoceratops,83.6,72.2,44.22,103.27,MN
Eopengornis martini,132.6,125.77,41.0,117.49,CN
Thecodontosaurus,205.7,201.4,51.2,-2.39,UK
Carcharodontosaurus,100.5,93.9,-2.48,-44.46,BR
Carcharodontosaurus saharicus,100.5,93.9,31.53,-4.67,MA
Carcharodontosaurus saharicus,100.5,93.9,31.53,-4.67,MA
Spinosaurus aegyptiacus,100.5,93.9,31.53,-4.67,MA
Carcharodontosaurus saharicus,100.5,93.9,31.51,-4.08,MA
Spinosaurus,100.5,93.9,31.51,-4.08,MA
Carcharodontosaurus saharicus,100.5,93.9,30.88,-3.86,MA
Carcharodontosaurus saharicus,100.5,93.9,30.88,-3.86,MA
Spinosaurus aegyptiacus,100.5,93.9,30.88,-3.86,MA
Carcharodontosaurus saharicus,100.5,93.9,31.61,-4.3,MA
Spinosaurus aegyptiacus,100.5,93.9,31.61,-4.3,MA
Spinosaurus,119.57,110.1,33.12,10.27,TN
Spinosaurus aegyptiacus,100.5,93.9,31.59,-4.18,MA
Huangshanlong anhuiensis,174.7,161.5,29.72,118.33,CN
Protoceratops,83.6,72.2,44.52,103.15,MN
Velociraptor,83.6,72.2,44.09,102.91,MN
Protoceratops andrewsi,83.6,72.2,44.05,102.82,MN
Gallimimus,72.2,66.0,43.76,99.9,MN
Gobipteryx,83.6,72.2,44.05,102.82,MN
Protoceratops,83.6,72.2,44.0,104.0,MN
Mononykus,83.6,72.2,44.0,104.0,MN
Velociraptor mongoliensis,83.6,72.2,44.0,104.0,MN
Saurornithoides mongoliensis,83.6,72.2,44.0,104.0,MN
Oviraptor philoceratops,83.6,72.2,44.0,104.0,MN
Pinacosaurus grangeri,83.6,72.2,44.0,104.0,MN
Iguanodon,143.1,121.4,40.59,-0.19,ES
Itemirus medullaris,93.9,89.8,42.12,62.66,UZ
Edmontosaurus,83.6,72.2,55.09,-119.99,CA
Psittacosaurus,110.1,100.5,45.85,108.45,MN
Megalosaurus,154.8,149.2,54.01,14.81,PL
Iguanodon bernissartensis,143.1,100.5,52.33,9.2,DE
Megalosaurus,139.1,137.05,52.25,9.51,DE
Psittacosaurus,143.1,100.5,44.28,111.24,MN
Aquilops americanus,110.1,100.5,45.0,-109.0,US
Haplocanthosaurus,154.8,149.2,39.2,-106.93,US
Allosaurus fragilis,154.8,143.1,41.88,-106.11,US
Fosterovenator churei,154.8,143.1,41.88,-106.11,US
Torvosaurus tanneri,154.8,143.1,41.88,-106.11,US
